,name,categories,lat,lng,id,NumPunto,Estrato,CRat,Rat,CFot,COpi
3675,Mc Donald's Postres,Ice Cream Shop,4.723051846255466,-74.07133953377672,51a279bb498eab4b4c5163fd,5980,3,SC,NR,5.0,0.0
3676,Llanerada 130,BBQ Joint,4.7217856428256795,-74.07023238871601,54fde3da498e4a250fa2f00c,5981,3,18.0,7.6,0.0,0.0
3677,YogaSpace Colina,Yoga Studio,4.722712459943367,-74.06672734269227,5651f7b138fa70a7bb8bf5b2,5982,5,10.0,7.1,1.0,0.0
3678,Emotion Fit Center,Gym / Fitness Center,4.721881284384955,-74.06692973997393,5371f6df498e7e5b36632ecd,5982,5,17.0,7.0,1.0,0.0
3679,La Dacha,Comfort Food Restaurant,4.7229657105559335,-74.06661261013694,572c0b74498e3519b8946c9b,5982,5,16.0,7.3,5.0,2.0
3680,Petcol Av Las Villas,Pet Store,4.722119295873147,-74.067005705427,4df383c06284fefe8fc27eb9,5982,5,10.0,6.6,6.0,2.0
3681,Oxxo Britania,Grocery Store,4.7223014070430125,-74.06691174602119,4da504ff1e72a3244fa670c8,5982,5,26.0,6.2,3.0,3.0
3682,Wingz N Beer,Wings Joint,4.723147498991978,-74.06648746205478,51c4fecb498e6bf2ad1e05d7,5983,5,57.0,8.0,28.0,15.0
3683,Papa John's,Pizza Place,4.723382428414628,-74.06623827740323,4eaccd1829c2a9bb9761960e,5983,5,70.0,7.7,39.0,12.0
3684,Wings Colina,Wings Joint,4.7231569628891465,-74.0664318296608,51abf6d5498e902db1f6e285,5983,5,55.0,7.4,14.0,19.0
3685,Capital Box CrossFit,Gym,4.723597754648658,-74.06555133070181,53e67c5e498e6a14dc2eeedd,5983,5,8.0,5.9,1.0,1.0
3686,Crepes & Waffles,Ice Cream Shop,4.722848986014106,-74.06253382259959,513d2e57e4b0a8340dbc8ee7,5984,5,1.0,7.7,0.0,0.0
3687,Hacienda SanRafael,Farm,4.722092692496075,-74.06411142314079,4c37ee8ddfb0e21ee5d3ada8,5984,5,68.0,7.6,111.0,5.0
3688,Stark Smart Gym,Gym,4.723126300672472,-74.0644300148896,5a5ce08e270ee735070554f7,5984,5,10.0,7.0,1.0,1.0
3689,salud market colina,Pharmacy,4.723092270572219,-74.06428352422256,537b95d9498ee7c8fb3657a1,5984,5,10.0,6.0,0.0,0.0
3690,Buffalo Wings,Wings Joint,4.723066762493372,-74.06244771689248,4fb70c7ae4b0397fc05410a8,5985,5,295.0,8.4,268.0,57.0
3691,Crepes & Waffles,Creperie,4.722889806552676,-74.06244086923469,4c5594cb72cf0f4718c47cd6,5985,5,251.0,8.2,190.0,61.0
3692,El Corral,Burger Joint,4.722803855525707,-74.062172704254,4c0866eba1b32d7fa41296f0,5985,4,43.0,7.8,42.0,14.0
3693,Cinemark,Movie Theater,4.723085251660391,-74.0621985355853,4c26b2aa136d20a146e3e561,5985,5,565.0,7.5,520.0,92.0
3694,Studio Sound - Zumba® Fitness,Gym,4.72312491618535,-74.06210849922296,54b6d52e498e95545421d6d5,5985,5,9.0,7.4,1.0,2.0
3695,Spoleto,Italian Restaurant,4.7231545627781015,-74.06218855769335,4f2d748ee4b0124ab87a1135,5985,5,13.0,7.4,13.0,2.0
3696,Yogen Früz,Frozen Yogurt Shop,4.723118904646992,-74.06220646883341,4ea4b33c9911d1003c7c2e99,5985,5,8.0,7.4,25.0,3.0
3697,Corral Gourmet San Rafael,Gastropub,4.72271628039485,-74.0622032161844,52c0a1d4498e4be2a78f3ffe,5985,4,64.0,7.2,26.0,15.0
3698,Archie´s,Italian Restaurant,4.7229636648542215,-74.06234140469151,4d0baba227f8a35d4a5e2d13,5985,5,105.0,7.2,71.0,29.0
3699,Carulla,Market,4.723048544794414,-74.06233739180189,4ed188d6e5faa5ec0437b966,5985,5,20.0,7.1,7.0,1.0
3700,Subway,Sandwich Place,4.723129018156633,-74.06223174938246,4f1b68fce4b0d9f8b95e5a96,5985,5,20.0,7.0,15.0,3.0
3701,El Carnal,Burrito Place,4.7231312220694255,-74.06218664363341,51a252c9498e776daf26fe20,5985,5,17.0,7.0,9.0,5.0
3702,Crown Casinos San Rafael,Casino,4.7230691104759925,-74.06215783341659,4fa5bd32e4b0ddd4966d2335,5985,5,23.0,6.9,13.0,3.0
3703,Paseo San Rafael,Shopping Mall,4.7230300000000005,-74.062178,4bb7b03753649c748d1b46fb,5985,5,610.0,6.9,302.0,61.0
3704,Swensens,American Restaurant,4.723104553622634,-74.06214945974874,4e7e523893ad3a9cdb8a4d25,5985,5,12.0,6.9,3.0,3.0
3705,Juan Valdez Café,Coffee Shop,4.723051104445124,-74.06226323149835,50b2774be4b037365748e6a5,5985,5,25.0,6.7,17.0,5.0
3706,A Todo Taco San Rafael,Mexican Restaurant,4.723028790514494,-74.06223676500291,4ed1740d99114b488967e1f5,5985,5,13.0,6.6,9.0,6.0
3707,Mundo Cervecero,Bar,4.722741670464964,-74.0621573654754,4f2c6c4fe4b0c1a817ad6d7b,5985,4,15.0,6.4,17.0,4.0
3708,Hakumai San Rafael,Sushi Restaurant,4.722967881550095,-74.06222072447665,4e74f46fae60c32850e980db,5985,5,48.0,6.3,28.0,22.0
3709,oriental express,Sushi Restaurant,4.723088,-74.062256,57241996498ea2e8ce7ef8be,5985,5,SC,NR,7.0,0.0
3710,El Corral San Rafael,Burger Joint,4.722722,-74.062053,4f9590ade4b0949d225fc023,5985,4,SC,NR,9.0,0.0
3711,Mister Lee,Asian Restaurant,4.723058471027252,-74.06222403767633,4ee92fa38b814bec4453bb27,5985,5,SC,NR,7.0,1.0
3712,McDonald's,Burger Joint,4.7231023081149885,-74.05534553450501,50c13cc1e4b0995c5610aab8,5988,3,SC,NR,0.0,1.0
3713,la antillana,Bakery,4.722509699404809,-74.05284419872639,521d5ed611d2a47a32e652f9,5989,3,SC,NR,0.0,1.0
3714,Empanadas El Paisa,Empanada Restaurant,4.721896,-74.052216,4f2c83a2e4b09d49e79e5c00,5990,3,58.0,8.3,21.0,24.0
3715,Brasas Llaneras,Steakhouse,4.722552471304626,-74.05244251484423,50707de5e4b09822b8a12caa,5990,3,26.0,7.7,7.0,9.0
3716,D1 - Cll 138,Grocery Store,4.7237678,-74.05205500000002,599b4e810d173f04a2bb3fc1,5990,3,10.0,6.8,0.0,0.0
3717,restaurante las boyaquitas,Latin American Restaurant,4.722417804133459,-74.05207731540403,53079821498e7fe8025835c8,5990,3,8.0,6.8,2.0,0.0
3718,Crepes & Waffles,French Restaurant,4.722397106033887,-74.04671573712291,4be5edc3477d9c7435b6e62d,5992,5,535.0,8.5,330.0,94.0
3719,Bogotá Beer Company,Brewery,4.722251331415455,-74.04666056309387,4e03ed298877fc58724ccc6c,5992,5,563.0,8.5,385.0,89.0
3720,Archie´s,Italian Restaurant,4.722645674074325,-74.04652635915131,4c143bf3a9c220a1134e579d,5992,5,181.0,7.5,88.0,47.0
3721,Farmatodo,Pharmacy,4.723051383559529,-74.04653171908377,4d411fd200e8a35d7f6e01fb,5992,5,19.0,7.1,12.0,2.0
3722,Tostao',Coffee Shop,4.722692841916146,-74.04455662787848,58ca898c33a24530771be645,5993,5,28.0,8.6,0.0,1.0
3723,Hamburguesas El Corral,Burger Joint,4.722818919659835,-74.04633929059705,4e7a5005922ee2be09703d0e,5993,5,187.0,7.8,96.0,30.0
3724,Panamericana,Bookstore,4.723706326893094,-74.04600082191813,4cb7a19add41a35d41cbd4a0,5993,5,298.0,7.9,48.0,13.0
3725,Patacones food and Gallery,Restaurant,4.722641072915062,-74.04623836297749,532dc68a498ec9a1883d7e36,5993,5,33.0,7.5,14.0,7.0
3726,Books And Books,Bookstore,4.722711,-74.04496,4e908b6602d5ee38b6d3b531,5993,5,64.0,7.4,4.0,1.0
3727,Las Acacias,Latin American Restaurant,4.723006408719176,-74.04495786544041,4f7781b6e4b0e8caa5e43a44,5993,5,35.0,7.2,19.0,4.0
3728,Antigua Bar,Bar,4.722258880378709,-74.0463377152751,4f24b3e3e4b0a93fbf3e0c4b,5993,5,24.0,7.1,16.0,5.0
3729,Rocket Store,Toy / Game Store,4.7226823550911865,-74.04463266833241,4e371cdb814d536c01bbeaaf,5993,5,13.0,7.0,15.0,4.0
3730,A Todo Taco,Mexican Restaurant,4.722588460999202,-74.04617886196537,51afd2c4498e9029ae5ba7cb,5993,5,35.0,6.8,20.0,13.0
3731,Subway,Sandwich Place,4.722122416786197,-74.04638783563699,5004b150e4b069fdd7fd2868,5993,5,35.0,6.4,22.0,16.0
3732,Sopas de Mamá y Postres de la Abuela,Restaurant,4.723483,-74.04644,4cfbc9917f2db1f7415f2fd4,5993,5,69.0,6.2,21.0,16.0
3733,El Ávila,Bakery,4.723042212511345,-74.04378518606163,51ab5621498e8f4db56e2616,5994,5,33.0,7.8,16.0,11.0
3734,Burguesa,Burger Joint,4.722268491956815,-74.0434122333677,5236168b11d2d03b9d63c9b1,5994,5,18.0,7.1,8.0,2.0
3735,El Chorote,Latin American Restaurant,4.722663425539434,-74.04399350295986,4db4691ecda1c57c825b12f6,5994,5,77.0,7.1,20.0,28.0
3736,Comercial Papelera,Paper / Office Supplies Store,4.7221448634663465,-74.04296067883796,4cf45e6cc9af6dcb23bbab7f,5994,5,312.0,6.0,46.0,49.0
3737,Bogotá Beer Company - La Bodega Cll140,Brewery,4.721681383878726,-74.04197581173423,55fde22f498ef83ca9393896,5995,5,67.0,8.7,14.0,6.0
3738,Crik La Hamburguesa 142,Burger Joint,4.723683216771809,-74.04208412186736,5294f53911d2675feb0bb397,5995,5,22.0,8.1,12.0,6.0
3739,SH Parrilla,Restaurant,4.722080963485023,-74.04237494747751,4f204fe3e4b00a97be99acec,5995,5,11.0,6.8,3.0,2.0
3740,Hanashi Sushi Bar,Sushi Restaurant,4.7236,-74.041659,5a7763f76a5950122cf7a120,5995,5,11.0,6.7,4.0,2.0
3741,Toro carnes,BBQ Joint,4.7226596,-74.03923,4e55390ca8093d27ccafe126,5996,4,21.0,7.7,2.0,9.0
3742,Donde Los Primos,Fast Food Restaurant,4.723715094256585,-74.03594469174685,50b9a33de4b03b79bca35b3c,5998,4,10.0,6.6,27.0,11.0
3743,Los primos,Fast Food Restaurant,4.723573585887958,-74.03594784494113,50a5b892e4b0cbed9e71c36c,5998,4,SC,NR,15.0,2.0
3744,El Kiosco golosinas,Snack Place,4.7226577,-74.034035,4c027d6cf56c2d7fd4721b66,5999,4,607.0,8.9,198.0,136.0
3745,Parque Cedritos,Park,4.723524991889273,-74.03308868408203,5025160ce4b0bc802b1cd787,5999,4,125.0,8.4,60.0,10.0
3746,El Kiosco golosinas,Candy Store,4.7229329210845945,-74.03353512594954,52be0c8d498ef122b972f4d8,5999,4,20.0,7.6,10.0,5.0
3747,Carrilera Cra 9,Platform,4.722072,-74.033423,50d172b3e4b032983bbd471b,5999,4,SC,NR,2.0,0.0
3748,Coffi-pan,Bakery,4.723655187788973,-74.03206066911011,4e3c82e5c65b4ec275d67020,6000,4,9.0,6.9,9.0,2.0
3749,Dolci Peccati Store,Ice Cream Shop,4.7234115267966414,-74.02728973599524,52d551a8498e9f95e8a4d267,6002,4,52.0,8.8,29.0,19.0
3750,Bodytech,Gym,4.723285405829245,-74.02672102410237,4d272126467d6ea831f5b995,6002,4,256.0,8.4,1.0,38.0
3751,Dolci Peccati Gelato Bogotá,Ice Cream Shop,4.723448960547357,-74.0276224679104,51dad295498e0d39d4db4540,6002,4,10.0,8.2,10.0,5.0
3752,La cerveteca,Beer Garden,4.723334352987708,-74.0274388579748,52fc101411d2a2285c8d032c,6002,4,14.0,7.5,13.0,6.0
3753,Hard Body,Gym,4.722726101837893,-74.02762519636605,4b8c0590f964a5200db932e3,6002,4,200.0,6.7,1.0,39.0
3754,Autopan,Bakery,4.723197544582767,-74.02742738234795,4e7a78b0887749f6e5174fb3,6002,4,8.0,6.3,5.0,3.0
3755,Vertigo Wings PUB,Cocktail Bar,4.7230130070707785,-74.02737229304452,506fc3c0e4b0eead4ab94349,6002,4,52.0,6.1,34.0,13.0
3756,Carulla,Supermarket,4.7233139780139055,-74.02676887146218,4bf735b95317a593e5bcfd7e,6002,4,75.0,6.0,12.0,11.0
3757,Show Place,Shopping Mall,4.723376080859499,-74.02694422563363,4c43930b36d6a5936e5d69a8,6002,4,89.0,5.8,78.0,14.0
3758,HQ Simplevector,Art Gallery,4.723160938470525,-74.02630213253278,50e8cba5e4b005f7a699a3b0,6003,4,9.0,7.0,306.0,0.0
3759,Dunkin',Donut Shop,4.726700550795554,-74.1250024542948,4edbdd1f5c5c96a2000894d7,6023,3,0.0,6.5,1.0,0.0
3760,Juan Valdez Café,Coffee Shop,4.725093054481159,-74.12385548084838,4ecab9002da5cc0a1f417f3c,6024,3,0.0,7.4,0.0,0.0
3761,El Rey del Pollo,Fried Chicken Joint,4.725060301138837,-74.12373504822882,52c9b372498ee18272436001,6024,3,SC,NR,0.0,0.0
3762,Piso V,Hotel Bar,4.7261339319172535,-74.1243052482605,50388a04f2e76b921466e8da,6024,3,SC,NR,0.0,1.0
3763,Carulla Cortijo,Food & Drink Shop,4.72557058689568,-74.12110271589734,4e7fad8a1081b0e0c568dfc4,6025,3,121.0,7.1,14.0,12.0
3764,Yokomo,Chinese Restaurant,4.725601928604298,-74.12128049986622,4ff1e459e4b05815851abc0f,6025,3,SC,NR,4.0,1.0
3765,La Pizzeta,Pizza Place,4.7265692409892965,-74.11421124490099,544d5d01498e317ec5030837,6029,3,9.0,7.5,0.0,1.0
3766,polideportivo La Ciudadela,Tennis Court,4.7258108191136365,-74.10891551035644,5027f044e4b07270848c5643,6031,3,9.0,6.9,10.0,3.0
3767,Guanabaman,Snack Place,4.726662,-74.096508,5e2486fe7fc6dd00087d2da8,6038,2,SC,NR,1.0,0.0
3768,Autoservicio Arroyave,Supermarket,4.7257460999999985,-74.0910877,5be277a692e7a9002ce3c280,6040,2,SC,NR,5.0,0.0
3769,Restautante y Pescaderia El Nevado,Caribbean Restaurant,4.725944666663663,-74.0889497248514,5082d89ee4b0e24bb352eae9,6041,2,SC,NR,0.0,0.0
3770,Club La Colina (Colsubsidio),Playground,4.725066087459519,-74.07378899746995,4c8e25b2ad70a1438eec860f,6049,4,145.0,6.9,149.0,38.0
3771,Eds Biomax Colina,Gas Station,4.7256482,-74.0718723,53e24791498e8aba7999d2dd,6050,4,SC,NR,3.0,0.0
3772,Constructora Bolívar,Construction & Landscaping,4.7263253702591665,-74.07223029141902,506d92f7e4b0d8505f10e434,6050,5,SC,NR,4.0,0.0
3773,Portoalegre,Shopping Mall,4.725594367651199,-74.06679120323426,4bcfc5a6a8b3a593d3f5625f,6052,5,337.0,7.1,90.0,28.0
3774,Parque Colina 135,Park,4.725609147885602,-74.06677287794976,4d7d0a8273ca5481c970697c,6052,5,12.0,6.7,18.0,5.0
3775,Olímpica Colina Campestre,Department Store,4.7256272061921285,-74.06675652298985,4c575edd2308be9a291a596c,6052,5,69.0,5.7,15.0,13.0
3776,Beer Colina,Bar,4.726127156829171,-74.06523900450833,507dec48e4b005aad4c9c36a,6053,5,159.0,7.5,121.0,36.0
3777,WRIBS,Sports Bar,4.726935136827934,-74.06490300055431,555e8910498e58f3dc577bb6,6053,5,49.0,7.8,45.0,8.0
3778,Presto,Burger Joint,4.726024963070304,-74.06528228659758,5025aed8e4b0d9e3eaf42af3,6053,5,18.0,7.8,9.0,2.0
3779,Cardamomo,Vegetarian / Vegan Restaurant,4.7262093350389485,-74.06544233409844,56636aac498e318178599a43,6053,5,14.0,7.7,1.0,4.0
3780,El Corral Colina Campestre,Burger Joint,4.726972161421687,-74.06481365766949,50426238e4b0f30041fa5b81,6053,5,20.0,7.7,14.0,1.0
3781,Mr. Floyt Pub - Colina Campestre,Pub,4.726747750508201,-74.06469082949259,4fa5c8a9e4b0fed482209015,6053,5,8.0,6.8,14.0,2.0
3782,Mr Floyt Pub,Pub,4.726892427247257,-74.06482850994905,4fab392ae4b0d35ca45d001c,6053,5,SC,NR,4.0,5.0
3783,Sagal La Colina,Steakhouse,4.726558791425292,-74.0615406903581,4dddb0497d8bb03c06a447a4,6055,5,102.0,8.4,41.0,26.0
3784,Madamia,Pastry Shop,4.726508339351509,-74.06106218033399,4f185c25e4b0259edec665a9,6055,5,13.0,7.6,4.0,1.0
3785,La Chula,Nightlife Spot,4.726420877820988,-74.06052673927691,4e6c253518a8a5d4e70b01b1,6055,4,113.0,7.8,97.0,14.0
3786,Sushisan,Japanese Restaurant,4.726450406789914,-74.06107667647312,4fea79cce4b097daf114ba0e,6055,5,30.0,7.6,15.0,10.0
3787,Colina 138,Shopping Mall,4.726506225543832,-74.06096478569953,4cae0dd0628cb1f7bb113115,6055,5,70.0,7.2,39.0,8.0
3788,La Sala Bar,Bar,4.726679785590969,-74.060654548533,4d1c1258c50e6ea88be5cfb8,6055,5,10.0,6.7,4.0,3.0
3789,Kokoriko,Fried Chicken Joint,4.726644061664415,-74.06110122242288,4d7d155c79c4b1f728d306f3,6055,5,12.0,5.8,12.0,5.0
3790,Carulla,Supermarket,4.726295541229404,-74.06013934573815,4e03cef9a8090c09369f100c,6056,4,62.0,7.7,12.0,8.0
3791,Dogs Park,Dog Run,4.726630961864994,-74.0576173613363,4ed0f327e3007feb7e16d703,6057,4,SC,NR,0.0,0.0
3792,Parque Carrera 54 # 138,Park,4.726712,-74.0575252,4ded20c7b0fb9e4648659b7d,6057,4,SC,NR,1.0,0.0
3793,La Placita Campesina,Convenience Store,4.725963785757985,-74.05345232468082,4ee285e7f79052212aff94a0,6059,3,9.0,5.9,9.0,5.0
3794,Parque Prado Pinzón,Playground,4.7265668119865545,-74.05387112727023,51a3b437498edfa8397fda54,6059,3,SC,NR,3.0,1.0
3795,La Quinta Del Pez,Restaurant,4.7266699999999995,-74.05221,503910ade4b0b68ee4699bb1,6060,3,10.0,6.7,7.0,2.0
3796,On The Run,Fast Food Restaurant,4.726732596310999,-74.05009645980081,4c0318eff423a59311d9cf16,6061,4,212.0,7.1,49.0,27.0
3797,El Corral,Burger Joint,4.72671926035503,-74.04992394601094,4d046d1b7d9ba35d471d6623,6061,4,54.0,7.2,30.0,11.0
3798,Subway,Sandwich Place,4.727087138232767,-74.05003876224043,5452a4f7498ef902849d6ea7,6061,4,6.0,6.6,2.0,2.0
3799,English & Muffin Pizzeria,Pizza Place,4.725435,-74.04800300000002,51e1be7e498eb5940eb37975,6062,4,26.0,8.0,8.0,8.0
3800,American Cheesecakes,Pie Shop,4.727034881742774,-74.04585634738746,4e4463a3b61cac6fc7553227,6063,4,16.0,8.1,9.0,3.0
3801,Spinning Center Cedritros,Gym / Fitness Center,4.725287038265255,-74.04571279135644,592fe8c4396de0122dd606d4,6063,4,17.0,8.2,1.0,0.0
3802,Presto,Fast Food Restaurant,4.726015401742979,-74.04549037772938,541b9d4e498e3d028fbfcc8c,6063,4,32.0,7.4,10.0,2.0
3803,Panaderia  Pan Latino,Bakery,4.726510132577751,-74.04026365322916,516adac3e4b0ac78bb5d5298,6066,4,10.0,7.5,1.0,2.0
3804,Casa Mexicana Express,Mexican Restaurant,4.725709999999999,-74.03806,577ec8a1498ec73cd786be72,6067,4,24.0,8.2,5.0,6.0
3805,Monserrate Gourmet,Pie Shop,4.725986,-74.038126,50887056e4b0560f317e1292,6067,4,11.0,6.7,3.0,4.0
3806,Oxxo Cedro,Food & Drink Shop,4.72671026458711,-74.0373420661429,4ecbcae68b813b34fe7f55ea,6067,4,10.0,6.5,1.0,1.0
3807,Harvey,Fast Food Restaurant,4.72691051201831,-74.0357213800509,4d955626942ba093153c398c,6068,4,59.0,8.3,13.0,14.0
3808,Oxxo Cll 147,Grocery Store,4.72661006602228,-74.03476000957266,4f31a71be4b0f5735fc62228,6068,4,45.0,7.6,5.0,6.0
3809,Arepiz Cedritos,Arepa Restaurant,4.726782093148474,-74.03534945879781,506f9ee5e4b083d7cd816324,6068,4,12.0,7.3,5.0,5.0
3810,Carulla Express,Convenience Store,4.726679884485965,-74.03515909587291,50b248b7e4b0e88f494e2c33,6068,4,23.0,7.2,1.0,4.0
3811,Carbon Place 147,Burger Joint,4.72651210018523,-74.03498959983193,525c2916498ee7961d6c8e63,6068,4,99.0,7.2,26.0,22.0
3812,Sky Shop,Beer Garden,4.725561,-74.032791,4fc03c7be4b0758d91204d8a,6069,4,SC,NR,0.0,0.0
3813,Mazorca Express 147,Fast Food Restaurant,4.725290237624972,-74.03179137199818,506c6e1ce4b060cb353e2b10,6070,4,11.0,7.1,3.0,3.0
3814,Mazorca Express 147,Fast Food Restaurant,4.725198000000002,-74.031824,526b1f4d498ee9d32958ba39,6070,4,8.0,6.2,3.0,4.0
3815,OXXO,Grocery Store,4.725240739496185,-74.03215959494209,4d5dad5fd4fca143c8a0d909,6070,4,80.0,5.9,6.0,11.0
3816,Parque Cedro Madeira,Park,4.726946550575957,-74.03141498565674,4fd37855e4b0da814738140b,6070,4,SC,NR,13.0,1.0
3817,Parque Cedro Golf,Park,4.726069777772032,-74.02785301208495,4e6d03fe45dd435bc14ab42c,6072,4,64.0,8.3,46.0,16.0
3818,Boston,Bar,4.7298197746276855,-74.11954498291016,53df0f4d498e478b05b78e7a,6090,3,SC,NR,0.0,0.0
3819,Parques de la Ciudadela Colsubsidio,Park,4.730656827093305,-74.11544221589322,4ea2da2029c2abc8def47244,6092,3,29.0,6.3,29.0,5.0
3820,Polideportivo COLSUBSIDIO,Soccer Field,4.7285624,-74.10998000000002,5741cd00498e03ad1d46f80b,6095,3,SC,NR,0.0,0.0
3821,SABOR & SON,Grocery Store,4.729124700000002,-74.101399,5a98c267356b49667bbabbc0,6099,2,SC,NR,0.0,0.0
3822,Roco Rock Bar,Bar,4.7306556374717,-74.08802623450866,55872f89498e35640f11a1b3,6106,2,SC,NR,1.0,0.0
3823,Café Oma San Rafael,Breakfast Spot,4.729382153807856,-74.0871830437213,4f820db0e4b0e160bad31b7d,6106,3,SC,NR,0.0,0.0
3824,Cancha de Tennis Gratamira,Tennis Court,4.729999049618146,-74.07221721411307,4fe4c048e4b090323da4b590,6114,5,SC,NR,8.0,0.0
3825,Farmatodo,Pharmacy,4.7296913702675925,-74.06850909573551,56491324498eb572faf5cd24,6115,5,23.0,8.4,0.0,1.0
3826,Palos De Moguer,Bar,4.729528120337373,-74.0685908579597,4caf9617eb65b1f71ae764cd,6115,5,148.0,7.5,56.0,26.0
3827,Bogota Beer Company,Pub,4.729432,-74.068015,5b03674ab9a5a8002c703490,6116,5,8.0,8.2,3.0,0.0
3828,Chopinar,Fast Food Restaurant,4.729442842407843,-74.06839994706985,4dc1fea7c65b4274e880db29,6116,5,31.0,7.9,7.0,7.0
3829,American Churros,Donut Shop,4.729286550484621,-74.06839095692405,4d9637a4e07ea35d9e85ba02,6116,5,12.0,7.2,7.0,2.0
3830,Carulla Mall 138,Department Store,4.729240174474625,-74.06826655219902,4e52f251d22d7b9b6567bd32,6116,5,40.0,6.8,0.0,7.0
3831,Mall 138,Shopping Mall,4.729494188673546,-74.06824490262319,4d0d1357e0b98cfa298bd993,6116,5,115.0,5.8,15.0,11.0
3832,Pan Pa' Ya,Bakery,4.729476561825457,-74.0683439080958,4d8609bf99b78cfaa355db1f,6116,5,50.0,5.6,29.0,15.0
3833,Bodytech,Gym,4.7290800541001685,-74.06626569468094,4c083946bbc676b00b3c46d5,6117,5,202.0,7.7,1.0,49.0
3834,El corral 138,Burger Joint,4.7291350543775925,-74.06646989130822,50527a41e4b09ebc6dc93c34,6117,5,44.0,6.9,35.0,7.0
3835,pet supplies bogota,Pet Store,4.729417324066162,-74.05239868164062,5390ec8f498ee57f7d8c77f8,6124,4,SC,NR,3.0,0.0
3836,Vilaseca Granada Hills,Deli / Bodega,4.7294758845789815,-74.0494968920274,4e220b1ec65b2b5e354d9b23,6125,4,42.0,8.4,10.0,16.0
3837,Chopinar,Restaurant,4.7296279579636575,-74.04959037607635,5148f359e4b0292ddb4e1707,6125,4,38.0,7.6,10.0,8.0
3838,Togarashi,Japanese Restaurant,4.729576057547924,-74.0496322957013,4c6612d5e1da1b8d9f569ac3,6125,4,91.0,7.5,54.0,38.0
3839,La 8 Barra Alemana,German Restaurant,4.729665,-74.0494,55c6b232498ec4095ca19071,6125,4,19.0,7.5,11.0,8.0
3840,Noches De Barcelona,Bar,4.729361531998803,-74.04934913426527,4f500ea2e4b025fe9aa9b201,6125,4,16.0,7.3,17.0,3.0
3841,El Hornero,Italian Restaurant,4.729585,-74.04963000000002,51a125f7498e1de146c6659f,6125,4,15.0,7.2,4.0,7.0
3842,Gratin Burger,Burger Joint,4.729473014597104,-74.04953963114312,58ffe94467e5f22787717e7e,6125,4,20.0,7.1,7.0,6.0
3843,Carulla Granada Hills,Food & Drink Shop,4.729480323029661,-74.04924474158477,4d7bfaaa645ea35dcf453df8,6125,4,45.0,6.9,20.0,11.0
3844,Rokoto,Peruvian Restaurant,4.7294691188526885,-74.04965238875167,51991b5d498e4d7dae8c1de3,6125,4,39.0,6.7,17.0,20.0
3845,Centro Comercial Granada Hills,Shopping Mall,4.72950921916081,-74.04960416176985,4c575829b7a31b8d6e1d50da,6125,4,192.0,6.5,43.0,12.0
3846,Mr. Floyt Pub,Bar,4.72978161970269,-74.04953395568792,4d326d2e5017a0938275499b,6125,4,64.0,6.2,45.0,19.0
3847,Cafam Granada Hills,Convenience Store,4.729425349248421,-74.0493044080073,4d7c011a73ca54819bbc567c,6125,4,SC,NR,0.0,0.0
3848,Mr. Floyt Pub - Parrilla,American Restaurant,4.729771073575106,-74.04949915238659,4f92ee9ee4b015eb3d471168,6125,4,SC,NR,5.0,2.0
3849,Cigarreria Bacana,Smoke Shop,4.7286592157436855,-74.04786538099977,51943140498edeac027eeca3,6126,4,10.0,6.6,0.0,1.0
3850,Aguapanelas Cedritos,Nightclub,4.7303742186220905,-74.0449388444143,4f34531ae4b04e887ce42aef,6127,4,18.0,7.5,18.0,3.0
3851,Tostao',Coffee Shop,4.729972522704225,-74.04513967936188,59a489fbeacf4515bf8c465e,6127,4,9.0,7.5,1.0,1.0
3852,La Juguetería,Restaurant,4.730089207571597,-74.04499575633164,51f31c98498e047fb2ce8f84,6127,4,411.0,7.1,257.0,104.0
3853,Wang Express CC Caobos,Asian Restaurant,4.729254111522286,-74.04492117209381,4f6f52d0e4b0f577d3a30ac7,6127,4,9.0,6.9,7.0,3.0
3854,Ciclovía,Bike Rental / Bike Share,4.729108663505504,-74.04462283298746,4fc27098e4b021b6e034deb8,6127,4,11.0,6.8,2.0,1.0
3855,El Chócolo Caobos,Diner,4.728846,-74.045073,4fc57d75e4b01c7a8948b887,6127,4,8.0,6.8,7.0,4.0
3856,alternative training gym,Gymnastics Gym,4.73055537189188,-74.04532808756528,5569f126498e2c0de45fb16f,6127,4,15.0,6.6,0.0,0.0
3857,Dublin,Pub,4.7303876693412485,-74.0450601298148,4fe69cc9e4b051b5c22b485b,6127,4,41.0,6.6,29.0,10.0
3858,Frisby,Fried Chicken Joint,4.7294517711920125,-74.04560950690181,4d45b666bbb1a143003d5572,6127,4,168.0,6.1,48.0,27.0
3859,Irish Pub,Bar,4.7304021815546085,-74.04500149408081,51b3f2fc498eab8b43b82288,6127,4,17.0,5.7,4.0,3.0
3860,Presto Cll 147,Burger Joint,4.729876500479559,-74.04490001857491,4d03b9cb347da1cd1341278f,6127,4,25.0,5.7,17.0,9.0
3861,Da Quei Matti,Italian Restaurant,4.72882880056242,-74.04109138714085,5028090be4b0c75a16294009,6129,4,148.0,8.4,49.0,42.0
3862,Thai Station,Thai Restaurant,4.728884579376981,-74.0409713736933,51f2bd71498ebbfbaa4ada15,6129,4,47.0,8.2,29.0,19.0
