,name,categories,lat,lng,id,NumPunto,Estrato,MarcaEncontrada
63,Dunkin',Donut Shop,4.647422443147453,-74.10193370935019,4e287126b0fba988bb6c073e,4257,4,Dunkin
64,Subway,Sandwich Place,4.647417818983426,-74.10100103569262,4c0beab3340720a18fd48893,4257,4,Subway
65,KFC,Fried Chicken Joint,4.647309,-74.10123399999998,5a11df7258aa7f183c28d11b,4257,4,KFC
66,Johnny Rockets,Burger Joint,4.6470368773430595,-74.10148047107289,56a906fa498e14914d3f1734,4257,5,Rockets
67,Subway,Sandwich Place,4.6456798732879925,-74.10027215127896,50f5eefbe4b023d2ef390cce,4258,5,Subway
68,Subway,Sandwich Place,4.646299893182078,-74.09288299576687,525858a3498e740b56bcfe93,4261,4,Subway
69,Western Union,Department Store,4.650758384577787,-74.0962743915815,4f4ec957e4b0f0229fd59eb9,4343,4,Western Union
70,Buffalo Wings Movistar Arena,Restaurant,4.648994999999998,-74.07782399999998,5c1d367846e1b6002c97de88,4352,4,Buffalo Wings
71,Subway,Sandwich Place,4.650608151108441,-74.07283962104353,51f71b93498ee4c9574025dd,4354,4,Subway
72,Subway Quinta Mutis,Sandwich Place,4.6504550055468385,-74.0729227973102,5205a0c711d2eb1963269e65,4354,4,Subway
73,Dunkin',Donut Shop,4.650449318397668,-74.06332522630693,4ed7a6f77beb1c6366932a66,4359,4,Dunkin
74,Falabella,Department Store,4.6532253879499255,-74.12518987949522,595ab84e123a195de6a4940d,4405,4,Falabella
75,Subway,Sandwich Place,4.654268576974732,-74.11553422748585,520da0bf11d2461f46169493,4410,3,Subway
76,Subway,Sandwich Place,4.654119640667881,-74.11548067949109,523cfa2c498ef6fdd7c7325c,4410,3,Subway
77,Burger King,Fast Food Restaurant,4.653664250765512,-74.1103067855,4cd83e34a99d3704925804ce,4413,5,Burger King
78,Subway,Sandwich Place,4.653040215776166,-74.1095584316667,516f3660498e802b3cd0a3a3,4413,4,Subway
79,Johnny Rockets - Salitre Plaza,Burger Joint,4.652982132821078,-74.10953502958573,54af0abd498e7274a69dec01,4413,4,Rockets
80,McDonald's,Fast Food Restaurant,4.652875037539387,-74.10853109011668,4bf70d6e508c0f47553a3d31,4414,4,McDonald's
81,Dunkin',Donut Shop,4.654556353833644,-74.07775414222323,4bec11a4415e20a17506e7bb,4429,3,Dunkin
82,Baskin Robbins Cr 30 con 63C,Ice Cream Shop,4.654457729564757,-74.0778331244589,51febaf1498e415ef7193e27,4429,3,Baskin
83,Subway Torre Central,Sandwich Place,4.656303517680361,-74.1065018180902,4ce59377f3bda1436fe1a5e4,4485,4,Subway
84,Dunkin',Donut Shop,4.657044025414762,-74.05880836620616,4d7e30fe4219a1cd49175ed3,4508,4,Dunkin
85,Subway,Sandwich Place,4.661465490334692,-74.10971020853545,50a288cde4b09ea2f1a0a518,4552,4,Subway
86,Domino's Pizza Avenida Chile,Pizza Place,4.659670277798866,-74.06224698472508,5466cafd498e524c164cad94,4576,3,Domino's Pizza
87,Buffalo Wings,Wings Joint,4.663721438789792,-74.13133444233014,4efe077e775bec6b424fefdf,4611,4,Buffalo Wings
88,Subway,Sandwich Place,4.6635130460043435,-74.1308593875155,5008a2c0e4b0a5cfd6a01743,4611,4,Subway
89,Subway,Sandwich Place,4.663516799473716,-74.13092854553314,505fa7f5e4b0794d753c7b08,4611,4,Subway
90,McDonald's,Burger Joint,4.663440387361653,-74.13198278306325,4c96587158d4b60c5d393a29,4611,4,McDonald's
91,KFC,Fast Food Restaurant,4.663907141358167,-74.13134127622885,51e314c2498e5597059e3459,4611,4,KFC
92,Burger King,Fast Food Restaurant,4.663882398793938,-74.1312912853059,50a16e90e4b0fe0aa6f1280a,4611,4,Burger King
93,Tienda Adidas,Sporting Goods Shop,4.66348,-74.13038,4db763f66a2349392feef03c,4612,4,Adidas
94,Falabella,Department Store,4.663417727402667,-74.13004334628295,4de9739152b11677f021bb54,4612,4,Falabella
95,Domino's Pizza Modelia,Pizza Place,4.664290906567512,-74.12818862616452,50a17c77e4b044f765f15822,4613,4,Domino's Pizza
96,Subway,Sandwich Place,4.664267,-74.109589,578c3f68498e6cad2c998cfb,4622,4,Subway
97,Subway,Sandwich Place,4.663523617659898,-74.06108815528793,5515995d498e8aa8ef300569,4646,4,Subway
98,Subway,Sandwich Place,4.664781856386304,-74.05800122717761,504798a3e4b0dd9df74104f3,4648,5,Subway
99,Dunkin',Donut Shop,4.666862052979423,-74.07440279253005,4edaa6ddbe7be2833810e5c7,4717,3,Dunkin
100,Starbucks,Coffee Shop,4.667284739572538,-74.05250832668281,552027a3498e5f130f87510d,4727,5,Starbucks
101,Louis Vuitton,Boutique,4.666608717975495,-74.05291878031628,4d9a00396df841bd997f7c2b,4727,6,Louis Vuitton
102,Adidas Performance Store,Sporting Goods Shop,4.6668458,-74.0529923,4d56a0316d508eec23bd04db,4727,5,Adidas
103,KFC,Fast Food Restaurant,4.670131591831335,-74.158622851939,5457d711498e53873588144f,4756,2,KFC
104,KFC Fontibón,Fried Chicken Joint,4.671377063382736,-74.15275706525206,537fc188498e1120b2c04df1,4759,3,KFC
105,Subway,Sandwich Place,4.670305436254352,-74.10552015727009,546643dc498e96205f416c74,4783,4,Subway
106,McDonald's,Fast Food Restaurant,4.670167260283457,-74.06388751360792,50cf54dce4b0373cd248f0c2,4804,4,McDonald's
107,Hilton Garden Inn,Hotel,4.673328,-74.117631,5a95f551d69ed036adea4f53,4860,4,Hilton
108,Dunkin',Donut Shop,4.6783802257246485,-74.11731004714966,4ef5f2e861af4546fd156762,4946,3,Dunkin
109,Subway,Sandwich Place,4.678555325052994,-74.11744952201845,56ba7290498e530e75a3ce80,4946,3,Subway
110,Dunkin',Donut Shop,4.676883,-74.116972,4e67b2591f6ecb18da69b51b,4946,4,Dunkin
111,Starbucks,Coffee Shop,4.6770160628015285,-74.0492059334038,53c5c23a498e296011f6bf9f,4980,6,Starbucks
112,Starbucks,Coffee Shop,4.678100815677576,-74.04541298837998,53e01187498e29cc4a3224a8,4982,6,Starbucks
113,Tiendas Metro Fontibón,Grocery Store,4.681137456186411,-74.15197942437331,4e2454c7b3add90f9f4b7eaf,5015,3,MetroMetro 
114,McDonald's,Fast Food Restaurant,4.681622828586157,-74.09313692239735,5414a5b8498ef4057aee123c,5044,3,McDonald's
115,Dunkin' Donuts Metrópolis,Donut Shop,4.682202305599281,-74.08553680321683,4ea746a746902b1f953acc5b,5048,3,Dunkin
116,Subway,Sandwich Place,4.680499383339435,-74.08210087515972,4f1f58ece4b01ff351b89d0f,5050,4,Subway
117,KFC,Fast Food Restaurant,4.680403770403451,-74.08190351720356,4dac79640437dccbd8349877,5050,3,KFC
118,Dunkin' Donuts Metrópolis,Donut Shop,4.680699202549782,-74.08180259464602,514368c2e4b069a1a3f7e44f,5050,4,Dunkin
119,DoubleTree by Hilton,Hotel,4.680639547659999,-74.0462748847,5671f182498ea75bbb88760b,5068,6,Hilton
120,Subway,Sandwich Place,4.681040613467282,-74.04418997695582,519fa757498e05c1588da560,5069,6,Subway
121,Starbucks,Coffee Shop,4.6810127131808414,-74.04073542674381,547c6bef498edd0ef878fc91,5070,6,Starbucks
122,Starbucks,Coffee Shop,4.683709452337445,-74.119980845504,550c45d1498e080ad2e685a4,5114,3,Starbucks
123,Yamaha Motor Uno Ltda,Motorcycle Shop,4.683857339101088,-74.09705444892624,516fdface4b04971431628f9,5125,3,Yamaha Motor
124,Subway,Sandwich Place,4.684485653479292,-74.07882549983266,5363e1b0498ebebcd5ce566a,5134,4,Subway
125,Subway,Sandwich Place,4.684613488872305,-74.05720261659225,4c1040783ce120a17ade071c,5145,6,Subway
126,Nike Factory Store,Sporting Goods Shop,4.687914894657507,-74.07350608229328,512a9467e4b058a84b221430,5217,4,Nike
127,KFC,Fast Food Restaurant,4.688176525572872,-74.06419014165097,4daa33d45da3ba8a47862bec,5222,5,KFC
128,Burger King,Fast Food Restaurant,4.688746501497183,-74.05188094401866,5048e09be4b058c78c67c02c,5228,6,Burger King
129,Subway,Sandwich Place,4.687776138658802,-74.04736846560589,4f271768e4b0d609c92ab295,5230,5,Subway
130,Dunkin',Donut Shop,4.687811467619573,-74.04776573181151,4c9fbf2119e4236a83c55b89,5230,6,Dunkin
131,Subway Tabora,Sandwich Place,4.692229256052636,-74.10196988291419,55d67a4d498eaac8b38da5be,5283,3,Subway
132,Domino's Pizza,Pizza Place,4.690749078634278,-74.09284147056323,50256589e4b0d99c1a357b6c,5287,3,Domino's Pizza
133,Subway,Sandwich Place,4.691528968753966,-74.08408557579774,5054d70ce4b0978a0f9cabee,5292,4,Subway
134,Subway,Sandwich Place,4.691708735833633,-74.05669945478405,53eba5c3498e8ee1b1a3a79e,5305,5,Subway
135,KFC,Fast Food Restaurant,4.6918450976114885,-74.04516797371245,4cc77ed8caa5a1cd163298e7,5311,6,KFC
136,Dunkin',Donut Shop,4.693978749229793,-74.13507638075487,4c9fb6eb46978cfa1e8bad7f,5346,6,Dunkin
137,Pull & Bear,Clothing Store,4.694538938253154,-74.08714862769065,50203ceee4b058fc2c57a1ef,5370,3,Pull & Bear
138,Stradivarius,Women's Store,4.694543346141568,-74.08655669906898,501fff57e4b024363297dc8e,5370,3,Stradivarius
139,Falabella,Department Store,4.694304931617563,-74.08594685712175,4fa2a11de4b0cceda91b01a0,5371,4,Falabella
140,KFC,Fried Chicken Joint,4.695512,-74.08623,5aa088f3c47cf93ec568d148,5371,4,KFC
141,Burger King,Fast Food Restaurant,4.694752356112969,-74.08637821230771,50133cc2e4b0b96017b18d10,5371,4,Burger King
142,Starbucks,Coffee Shop,4.6953269765153225,-74.0311750134962,556f43dd498e8f80c7841697,5398,3,Starbucks
143,Hampton Inn by Hilton,Hotel,4.695670370973608,-74.03198641189479,55f8eef5498e82097676d8d3,5398,3,Hilton
144,Dunkin',Donut Shop,4.6979420083349055,-74.14176921556421,526f1dee11d22483c0939177,5422,6,Dunkin
145,Subway,Sandwich Place,4.699002103559666,-74.14239544429599,4fd64b82e4b078418acd1abc,5422,6,Subway
146,Subway Ilarco,Sandwich Place,4.69843676769255,-74.06993408945607,521506d111d218bff0e553e2,5458,4,Subway
147,Subway,Sandwich Place,4.69886606375936,-74.04991576511212,4cec02ebb9975481b19f0f45,5468,5,Subway
148,Buffalo Wings,Wings Joint,4.697682846682713,-74.04620360019695,51d5ad1c498e120a8dd8c29c,5470,6,Buffalo Wings
149,McDonald's,Burger Joint,4.69938182537668,-74.0239674493438,4f5693d6e4b0d00bd58dad8f,5481,6,McDonald's
150,Falabella,Department Store,4.7011863237875815,-74.11581161081409,57f6ffdd498e225307655330,5516,3,Falabella
151,Buffalo Wings,Wings Joint,4.701269523490362,-74.11549624092396,56ad1947498ee6c0b89d3def,5516,3,Buffalo Wings
152,McDonald's,Fast Food Restaurant,4.701060068410743,-74.11577979457195,4daba194a86e771ea73e52e7,5516,3,McDonald's
153,Stradivarius,Women's Store,4.702202189001887,-74.0416629394234,4f04cd25a69d8311603c8229,5553,5,Stradivarius
154,Subway,Sandwich Place,4.702166919832034,-74.0420450770507,4bb3ab8335f0c9b61cb8bc83,5553,5,Subway
155,Massimo Dutti,Clothing Store,4.702367938400756,-74.04166603475264,54527a1a498e019be9006846,5553,6,Massimo Dutti
156,Dunkin',Donut Shop,4.702352200866444,-74.04083544495623,4cd4b527fb5954812f17da50,5553,6,Dunkin
157,Falabella,Department Store,4.701246203119781,-74.04207831087955,4bc4cb0a461576b03a768032,5553,5,Falabella
158,Nike Unicentro,Sporting Goods Shop,4.7025184276173295,-74.04138123365088,4dc83b431838d0d8f4a432f9,5553,6,Nike
159,McDonald's,Fast Food Restaurant,4.701631254414295,-74.04157315715598,4c40abd8d691c9b60e8f8b0a,5553,6,McDonald's
160,McDonald's,Burger Joint,4.705307248195319,-74.06116847042814,5038fc4de4b0b68ee45d2106,5619,5,McDonald's
161,Subway,Sandwich Place,4.705151008904936,-74.05305062983085,4d500370529dcbff71e1d5c4,5623,5,Subway
162,McDonald's,Fast Food Restaurant,4.705602920264268,-74.05332069347585,4bcf1612fb84c9b621c5243e,5623,5,McDonald's
163,Dunkin',Donut Shop,4.7086,-74.0714,516ca4abe4b06c0ca78496e0,5685,5,Dunkin
164,Domino's Pizza Niza,Pizza Place,4.708662400554236,-74.07130479812622,4d93ad1e9892a1cd9ba29069,5685,5,Domino's Pizza
165,McDonald's,Burger Joint,4.711589790746442,-74.07814862008554,4f9b1eece4b0edc56072caee,5754,5,McDonald's
166,KFC,Fast Food Restaurant,4.711862572064877,-74.07177156238534,50d75fc6e4b04490bdddbeb7,5757,5,KFC
167,Subway,Sandwich Place,4.711957860113038,-74.07172068191278,4fdf73ece4b05197ce6c9e15,5757,5,Subway
168,McDonald's,Fast Food Restaurant,4.711828647263354,-74.07183966046608,4e3f029945dd68e3274ead25,5757,5,McDonald's
169,Subway Calle 134,Sandwich Place,4.712942525276052,-74.03328559994598,557dcef2498e95a6fc508192,5776,5,Subway
